评论ID,分词结果
783900202,弹幕 素质 有点 可怕
783718629,看到 up 的 id 就 想起 了 希灵 里面 的 冰爷 ( _ )
782587121,说 支持 人 普通话 的 人 是 脑子 有洞 吗 明明 没 字幕 也 可以 听 清楚 哪里 不 标准 了 ( _ )
779517517,实力 相当 相当 精彩
772859622,万能 代表 所有 吗 万恶之源 就是 所有 的 恶 的 源头 吗
786153199,你 没 听 反方 四辩 总结 的 第一个 观点 万 这 一个 字 可以 是 代表 大多数 的 但是 万恶之源 这 四个 字 整体 是 个 成语 他 的 意思 是 一切 恶 的 源 讨论 的 是 万恶之源 的 意思 而 不是 万 的 意思 ok
772099501,学校 让 辩论 再来 蹭 蹭 欧气 八进 四
771724397,明天 校里 比赛 了 和 最强 的 院 打 希望 能 赢
771555297,弹幕 素质 不行 啊
770675304,明天 第一次 辩论 英语 连 中文 都 说不出 开 还 英语 ( )
767725534,下周 辩论赛 .. 第一次 被 参加 希望 不要 丢脸
769234830,加油
765461875,标签 里 的 嘴炮 23333
763504555,刚辩 完 一场 太 丢脸 了 ....... 来刷 一下
761307735,没有 屏蔽 弹幕 后悔 了 看到 那么 多直 男癌 刷 女性 是 万恶之源 的 你 是 在 承认 你 是 万恶 之子 咯 请 狗 带 谢谢
761336748,竟然 都 是 基佬 啊 啧啧
759001004,心中 有 了 恶念 就 像 清水 中起 了 污秽 这 污秽 之源 到底 是 湖水 本身 还是 外部 的 杂质 呢 这个 比喻 确实 很 巧妙 也 打动 了 很多 人 但 我们 仔细 想一想 这算 诡辩 吗 人心 和 清水 能 做 比喻 吗 一滴 又 一滴 清水 放在 一起 和 一颗 又 一颗 人心 放在 一起 始终 不 一样 清水 还是 清水 人心 则 不会 是 最初 的 白茫茫 了 会 有 善 与 恶美 与 丑 之分
756206058,马来 * * 队 2333
773606947,请问 你 在 讽刺 我们 吗
776909588,回复 我 说 的 是 马来 色 - 情 - 队 啊 这 是 个 梗 啊
752382682,厉害 厉害 啊
751697309,所以 辩论 到底 是 讲 逻辑 还是 文采 口才 啊
759002620,逻辑 + 文采 口才 辩才
817393592,感觉 评委 还是 看 逻辑 看 得 多一点
823151054,近年 的 辩论赛 重点 已经 转向 了 价值 双方 都 会 抓住机会 上 价值
751657275,感觉 好 震撼 啊
744713678,我 就 不停 的 反复 膜拜 八位 大神 你们 都 太 刁钻 了 ( ` )
739275598,理性 人 一定 会 达成 共识 的 而 辩论 不会 所以 拳头 比 辩论 有用
744465356,真姬 吧 一针见血
759007664,理性 的 人 也 不 一定 会 达成 共识 屁股 决定 脑袋 立场 决定 出发点 不过 拳头 是 真的 有用 _ ( : 3 ) _
735538337,直接 来个 时光 机器 一 梭子 把 探讨 主持人 口音 的 都 送 回去 竞争 一下 这个 岗位 好 了 ( ; _ )
734540608,谈谈 自己 的 理解 论题 本身 是 无法 论证 对错 的 辩论 的 关键 永远 是 辩论 本身 双方 无论是 从 词语 的 本源 出处 还是 在 举例 论证 事实 与 罪恶 与 钱 的 关系 亦 或是 在于 反驳 中 所 使用 出 的 各种各样 的 辩论 技巧 真的 让 人 目瞪口呆 所以 从 论述 辩论 过程 而言 两个 队伍 是 真的 技能 唱白脸 也 能 把 黑脸 给 唱 白 正面 论述 无懈可击 的 情况 下 也 能 做到 将 诡辩 运用 的 极致 实在 是 令 让 叹为观止 最终 就 个人 而言 我 也 觉得 反方 能 获得 最终 的 冠军 因为 在 格局 上 反方 除了 万恶 之外 还 将 辩题 涉及 到 了 万物 一切 乃至于 善之缘 等 命题 将 辩述 的 气场 展现 而出 无所畏惧 而 对于 正方 那位 胖胖的 辩手 曾 提出 了 我方 只要 证明 万 并非 一切 而是 钱 能够 滋生 出极 大多数 罪恶 就算 我方 胜利 这一 论述 限制 了 正方 格局 限定 了 其 辩论 时能 利用 的 空间 所以 我 既 认为 那位 辩手 这一 论述 无疑 是 一个 很 好 的 辩论 技巧 也 必须 指出 这一 技巧 存在 着 其 弊端 即 限制 了 其 格局 这 是 我 能 想到 的 分别 出 胜负 的 准则 纯属 个人见解
733908186,每次 辩论赛 前 都 要 来 这 看一遍 经典 呀
731741913,就要 去 辩论 了 祝福 我可以 活着 下场 吧
733906567,现在 说 加油 是不是 晚 了 ( = = )
730335056,弹幕 的 注意 点 都 在 哪儿 啊 _
730269890,辈分 我们 是 长辈 晚辈 犯了错 容忍 一下 是 必要 的 但是 如果 一直 犯错 也 不 建议 打 一下 屁股
729390482,从 视频 弹幕 评论 区 观察 到 的 一大批 表明 观点 后 引战 站队 撕比 的 被 正反 双方 搞 得 价值观 混乱 的 抠字眼 抬杠 的 拿 个别 代表 一般 的 拿 偶然 当 必然 的 说 不过 就 人身攻击 的 再次 印证 我 个人 二十多年 生活实践 得来 的 一个 听 起来 狭隘 的 观点 辩论 百害 无 一利 不用 费劲 反驳 我 视频 评论 区 弹幕 我 身边 沾过 辩论 的 人 身上 的 毛病 乃至于 看到 我 的 评论 就 有 强烈 的 说服 欲望 的 朋友 都 是 我 的 观点 的 最佳 佐证 当然 不 给 点 自己 的 论据 怕 是 大家 都 不会 服气 第一 辩证 的 思维 是 重要 的 而 辩论 要 你 偏执 哪怕 你 仅仅 是 在 扮演 一个 掰开 真理 的 两面 只 持有 一面 的 人 扮演 久 了 人 就 入戏 了 假戏真做 了 我 见 过 好多 玩过 辩论 以后 不会 好好 说话 的 杠精 故而 辩论 不利于 个人 客观 理性 的 养成 第二 一个 客观 理性 的 人 本着 科学 的 精神 探索 真理 的 目的 在 讨论 问题 时 一定 时刻 要 有 一个 观念 我 可能 是 错 的 而 辩论 要 你 无条件 坚信 自己 的 观点 ( 辩题 正 或 反方 ) 立场 先行 去 找 证据 能 有 科学 结果 才 有鬼 呢 故而 辩论 无助于 实际 问题 的 解决 和 真理 的 探索 第三 辩论 的 取胜 取决于 什么 口才 思维 还是 什么 其他 的 能力 都 错 决定 你 辩论 胜利 与否 的 是 观众 评委 抑或 是 其它 听 你 和 对方 辩 的 有 评价 权 的 人 说句 不好 听 的 你 口才 再 好 我 啥 也 不 准备 评委 或者 观众 是 我 的 人 你 一样 会输 可能 有人 会 说 比赛 里 评价 的 人 是 客观 第三方 我 想 说 完全 可以 对症 * * 见 富人 我 就 说 穷鬼 活该 穷 不该 和 富人 争 资源 见 穷人 我 就 说 富人 为富不仁 应该 被 打倒 人 是 有 立场 倾向 的 争取 过来 我 就 赢 了 至于 我 说 的 对 不 对 呵呵 谁 关心 故而 辩论 不 提高 什么 个人 能力 除非 你 想 培养 搬弄是非 煽风点火 党同伐异 的 本事 不信 的 去 了解 一下 西方 国家 大选 辩论 哪个 竞选人 关心 国计民生 满嘴 大话 空话 然后 是 互相攻击 还有 很多 理由 不 一一列举 了 我 论据 多到 想 过 以后 有 闲工夫 专门 写 本书 好好 批判 辩论 呢 最后 翻过 头 说 一句 辩论 果真 是 我 说 的 一无是处 吗 我 这么 批评 是不是 也 偏执 了 呢 我 想 过 这个 问题 我 的 答案 是 虽然 我 个人 恨透了 这种 活动 但是 还是 要 学习 一个 大家 也 要 了解 一下 这 里面 的 套路 不 为 找茬 打架 而是 为了 在 面对 会 辩论 的 人 搬弄是非 时能 保护 自己 所谓 不 想要 枪杆子 必须 先拿起 枪杆子 是 也
741961531,你 说 这么 多 不 还是 还是 在 论证 你 自己 的 观点 吗 一边 认为 辩论会 导致 人想 自己 是不是 错 的 一边 极其 主观 地用 你 的 词 &# 34 ; 批判 &# 34 ; 辩论 真是 xswl
741963043,回复 : 不好 意打错 了 您 是 觉得 辩论会 导致 人 不会 想 自己 是否是 错误 的
742070298,回复 : 活捉 你 个 中毒 了 的 杠精 为什么 说 你 这 是 典型 的 杠精 模式 呢 从 你 的 回复 可以 看出 你 看 我 批判 辩论 之后 非常 不爽 想 反驳 我 想 的 急头 白脸 但是 又 不 知道 从 哪 下口 喷 然后 就 开始 乱咬 了 正如 我 上面 评论 所说 你 这种 杠精来 一个 送 一个 人头 只能 更加 证明 辩论 害人不浅 我 把 你 的 毛病 一个个 拉 出来 说 让 你 明白 辩论 把 你 害成 啥 样 了 你 的 辩论 后遗症 之一 混淆 概念 我 的 评论 批判 的 是 辩论 没有 批判 论证 摆事实 讲道理 的 逻辑 推导 正常 的 学术交流 等等等等 我 从来 就 没 反对 过 那么 你 这句 你 说 这么 多 不 还是 在 论证 你 自己 的 观点 吗 是 什么 意思 我 不该 论证 我 的 观点 吗 我 承诺 过 我 不会 论证 我 的 观点 吗 或者 我 说 过 一个 人 论证 自己 的 观点 是 错误 的 吗 都 没有 吧 你 把 我 的 观点 偷换 然后 反驳 相当于 玩 了 一个 稻草人 谬误 这是 抬杠 的 人 最 喜欢 玩 的 套路 之一 你 的 辩论 后遗症 之二 逻辑 不清 不 讲 客观 论据 你 迫切 地想 用 我 自己 的 逻辑 击败 我 自己 其实 这种 套路 是 我 唯一 勉强 还 能 认可 的 辩论 方式 其他 的 套路 我 觉得 都 是 找茬 抬杠 但是 你 太 着急 了 没有 先 理解 我 的 逻辑 就 想 拿来 攻击 我 自然 是 无效 的 的确 我 认为 辩证 的 思维 是 重要 的 而 辩论 要 你 偏执 这点 你 理解 到位 了 但是 我 可 没用 什么 主观 的 词 批判 反倒 是 你 给 我 扣 一个 一边 极其 主观 地用 你 的 词 的 大帽子 你 这 叫 贼喊捉贼 好 吧 如果 不服 的话 你 倒 是 列举 几个 我 说 的 主观 的 词 啊 再说 一下 我 自己 上面 批判 辩论 的 评论 为什么 说 已经 非常 客观 了 起码 比杠 精们 客观 免得 你 阅读 理解 障碍 看不懂 我 上面 说 过 辩论 不利于 辩证 思维 的 养成 还 说 过 在 讨论 问题 时 一定 时刻 要 有 一个 观念 我 可能 是 错 的 我 忠实 地 贯彻 了 我 的 观点 忠实 地 符合 了 我 的 逻辑 我 批判 完 了 辩论 补充 了 一句 我 不会 去 否认 辩论 的 积极意义 虽然 它 是 抬杠 的 艺术 但是 一定 要 学习 一个 不然 面对 你 这样 的 杠精 来犯 有理 说不出 就 亏 大 了 你 看 我 批判 辩论 批 的 那么 狠 我 都 不 忘 反思 一下 哎 我 是不是 把 话 说 太 绝了 转过 头 看 你 呢 跑 到 我 的 评论 区 嘲讽 我来 没想 过 自己 很 偏激 很 不 招人 待见
742070406,回复 : 你 的 辩论 后遗症 之三 抖 机灵 想 玩 你 自己 说 的话 本身 就 和 你 这句 话 的 逻辑 矛盾 这种 套路 刚 上网 一两年 的 人 都 会 觉得 这个 套路 会 让 人 瞬间 理中客 但是 今 天然 并 卵 因为 我 熟悉 这个 套路 比如说 我 先是 评论 里 批判 辩论 了 你 先 回复 嘲讽 我 之后 等 我 回复 你 就 能 玩 一个 两头 堵 如果 我 不 搭理 你 你 貌似 正确 的 反驳 就 会 得到 观众 支持 而 这 恰恰 证明 了 我 原 评论 里 批判 的 第三点 论据 正确 然后 你 就 赢 了 如果 我 搭理 你 你 就 回复 一句 哎 呦 你 不是 反对 辩论 吗 怎么 现在 跟 我 辩论 上 了 呢 然后 换 了 一般 人 理屈词穷 你 又 得到 观众 支持 然后 你 又 赢 了 然而 这 套路 对 我 没用 我 虽然 回复 你 了 但是 我 明确 地 跟 你 讲 我 今天 在 这里 根本 就 不是 和 你 辩论 我 只是 把 我 的 逻辑 说 清 给 观众们 一个 全新 的 角度 去 思考问题 不 回复 你 显得 我 没理 到头来 白白 放弃 舆论 阵地 至于 你 本人 信不信 我 不 关心 我 没有 强烈 的 说服 别人 的 欲望 只有 被 辩论 害惨 了 的 杠 精才 急头 白脸 地 跑 到 别人 评论 下面 不 摆事实 讲道理 不 本着 自己 也 有 可能 错 的 心态 讨论 只会 像 苍蝇 闻 血腥 一样 挑 别人 的 毛病 挑 不 出来 就 扣帽子 太 急于 求胜 了 而 不是 考虑 考虑 我 说 的 有没有 道理 你 能 说 这种 心态 不是 辩论 害 的 吗 我 的 评论 我 对 你 的 回复 任何人 看到 了 信不信 随意 反正 现实 中 抬杠 被 人 打 了 我 不 吃亏 也 就是 公共 评论 区 我 才 回复 你 因为 话 说 给 所有 观众 听不信 你 私信 我 找 我 辩论 试试 你 看 我 搭理 你 不
742074325,回复 : 不多 说 了 好好 自己 反思 去 记住 你 这 水平 辩不倒 我 的 何况 辩倒 了 我 有 什么 用 对 你 我 观众 的 生活 学习 没有 一点 帮助 实践 是 检验 真理 的 唯一标准 记得 当年 明月 在 书里 说 过 一句 话 大概 是 这个 意思 纵使 雅典 的 辩论 者 巧舌如簧 马其顿 的 亚历山大 大帝 长枪 一挥 他们 便 东倒西歪 辩论 误国 啊 实干 兴邦
769625647,没 问题 辩论 这个 比赛 模式 不是太好 但 不能 因此 而 批判 辩论 普遍 的 辩论 是 自己 的 辩论 在 讨论 中 拓宽 自己 的 视野
769832003,回复 : 你 既然 也 承认 不是太好 又 为何 要说 不能 因此 批判 它 呢 不能 无来 由 和 一把 稀泥 吧 它 的 性质 决定 了 它 的 硬伤 有 硬伤 为何 不能 被 批判 呢 你 认为 普遍 的 辩论 是 自己 的 辩论 在 讨论 中 拓宽 自己 的 视野 不妨 我 传授 你 几招 辩论 的 套路 你 自己 看看 这些 套路 是不是 出现 在 绝大多数 辩论赛 里 如果 是 请 思考 一下 这样 的 辩论 是 为了 找茬 抬杠 还是 为了 拓展 视野 第一招 玩 定义 不同 的 人 对 同 一件 事物 的 定义 有 不同 的 认知 即便 是 有 客观 公认 的 定义 也 能 找出 很多 版本 如果 你 做 过 名词解释 题 就 明白 不同 教科书 参考资料 对 一个 事物 的 解释 不会 一字不差 那么 就 好 说 了 扩大 或 缩小 定义 范围 引申 或 归纳定义 内容 完全 可以 把 论题 魔改 举例 正方 * * 品是 违法犯罪 反方 * * 品 不是 违法犯罪 正方 在 举例 中 碰巧 使用 了 * * 的 例子 反方 立刻 指出 * * 不是 * * 因为 不 存在 雨 某些 国家 的 * * 概念 中 举例 无效 正方 * * 怎么 不是 * * 明明 符合 * * 的 定义 啊 反方 XXXXXX 列举 另 一套 有利于 自己 的 定义 或者 干脆 自己 下 一个 定义 你 看 * * 很 容易 戒掉 所以 不是 * * 正方 可是 它 对 人体 有害 并且 能 成瘾 啊 反方 那 叫 成瘾性 药物 不 叫 * * 正方 上面 的 举例 仓促 可能 不是 很 恰当 这 套路 往 简单 了 说 呢 就是 孔乙己 的 那 一套 读书人 的 事能 叫 偷 么 叫 窃 用 窃 的 概念 反驳 偷 的 事实 是不是 诡辩 是不是 耍贫嘴 所以 我们 能 看到 稍微 有点 水平 的 辩论赛 第一步 不是 开辩 而是 先 在 定义 上 达成 共识 其实 网络 论坛 也 经常出现 这种 套路 具体 用语 大概 是 这样 请问 正方 辩手 如何 定义 你 所说 的 XX ? 然后 根据 对方 的 定义 抓 关键词 引申 或者 联系 一下 找 没有 覆盖 到 的 元素 总之 找到 漏洞 就 可以 攻击 了 毕竟 大家 基础 认知 都 不 一样 是 没有 共同语言 的 知道 什么 叫 * * 什么 叫 违法犯罪 才能 接 上面 的 辩题 当然 辩手 们 往往 会 揣着 明白 装糊涂
769883958,回复 : 第二招 不 接招 也 叫 旁 顾左右而言他 不 接茬 各说各话 什么 的 这 一招 在 辩论赛 里 非常 常见 一方 攻击 反驳 另一方 不 作 理会 只 举证 支持 自己 的 例子 最后 辩论赛 变成 两方 各自 朗诵 自己 的 议论文 没有 交手 毕竟 我 虽然 没 怼 翻 对手 可是 我 也 没 被 对手 怼 翻 啊 是 你 问 我 对方 的 那些 质疑 我 应该 怎么 回答 可是 你 想 过 没有 我 的 质疑 对方 也 回答 不 上来 啊 那 你 怎么 能 说 我 是 错 的 呢 其实 双方 都 知道 对方 找到 了 自己 的 死穴 接茬 等于 让 对方 将 自己 的 军 辩题 内容 本身 就是 具有 两面性 的 东西 只有 辩证唯物主义 才 是 正确认识 它 的 方法 而 辩论 双方 的 所持 的 论点 认知 上 都 有 偏差 那么 必然 都 是 偏激 的 有 死穴 的 所以 大家 都 隐恶扬善 咯 自己 观点 的 缺陷 闭口 不提 优点 大加 利用 然后 无视 对方 观点 的 优点 就 盯 着 人家 的 缺陷 说事 这种 做法 是不是 很 客观 是不是 很 理性 不言而喻 这个 套路 生活 中 很 好 举例 最 典型 的 就是 威武 霸气 的 郭物院 发言人 我 有 不少 同学 觉得 他们 很 厉害 我 说 有 什么 厉害 的 天下大事 就 那么 几件 该 怎么 回答 都 有 套路 训练 久 了 自然 会 说 他们 是 郭嘉 的 传声筒 而已 说 的 又 不是 自己 的话 有 什么 厉害 的 比如 网友 都 总结 了 套路 关 我 P 事关 你 P 事 还有 这 事 比如 某 记者 问 如何 看待 霓虹 最近 进入 钓虾 岛 海域 发言人 只 需要 背诵 钓虾 岛 政策 即可 根本 不用 发表 什么 看法 还有 一个 最 知名 的 例子 记得 疯狂 动物 城里 狐狸 尼克 是 怎么 教 兔子 朱迪 接受 采访 的 吗 就是 这个 套路 不 记得 了 复 * * * * * * 尼克 的 人生 经验 说 到 这 你 应该 知道 这 套路 在生活中 怎么 用 了 对方 不能 按着 你 脑袋 逼 你 正面 回答 你 问题 的 时候 用 如果 被查 水表 了 还 玩 这 套路 敬茶 叔叔 分 分钟 教你做 人
769935986,回复 : 第三招 篇幅 笼统 说 一下 好 了 诡辩术 内容 多 了 去 了 包括 但 不 限于 诉诸 主流 诉诸 概率 诉诸 传统 一厢情愿 伪 二分法 诉诸 匿名 / 可疑 权威 稻草人 谬误 稻草人 谬误 你 可以 看看 楼上 那个 阴阳怪气 反驳 我 的 人 他 先 把 我 对 辩论 的 批判 偷换 成 我 对 讨论 的 批判 然后 指责 我 说 讨论 无罪 你 怎么 能 批判 讨论 啊 巴拉巴 拉 这里 套路 太多 不 一一列举 除了 楼上 那个 稻草人 谬误 的 模范 标本 供 你 参考 之外 恕 我 不再 举例 了 名词 不 了解 的 请 自行 百度 限于 篇幅 就 列举 这 三招 我 说 过 批判 辩论 的 东西 我 足以 写 一 本书 呢 你 要 知道 完全 掌握 这 三招 不管 是 论坛 当 喷子 还是 进 辩论 队 不 说 百战百胜 基本 也 是 立于不败之地 除非 你 遇上 跟 我 一样 讲 辩证唯物主义 的 人 请原谅 我 的 不谦虚 当然 遇上 也 不怕 我 上面 已经 说 过 了 辩论 的 胜利 与否 根本 就 不是 取决于 这些 套路 而是 取决于 决定 胜负 的 那些 人 他们 的 人心向背 这种 胜利 机制 的 判定 一点 也 不 客观 不 理性 也 不 辩证 同样 它 也 不会 拓展 视野 只会 刷新 下限 最后 希望 你 和 其他 观众 朋友 读 了 我 的 评论 后 不要 学 这些 害人 的 套路 你 自己 得不到 真才实学 对手 也 不会 对 你 心悦诚服 有 共识 的 社会 会 被 你 的 偏激 观点 偏激 行为 迷惑 甚至 撕裂 即便 是 你 收获 了 大批 狂热 * * 信徒 也 不要 沾沾自喜 乌合之众 了解 一下 以上
823730797,你 的 评论 好像 被 删除 了 我 只能 看到 以下 部分 Miranda _ 08 今天 02 : 58 你 描述 的 辩论赛 情景 我 经历 过有 一种 在 泥潭 里 打架 的 感觉 但 我 并 不 觉得 准备 比赛 没 意义 啊 备赛 的 过程 是 搜集 资料 思考 和 讨论 的 过程 这时候 不会 用 场面话 来 应付 自己 的 我 只 那么 我 就 针对 你 这部分 评论 说一说 首先 我 从来 没说 过 准备 比赛 没 意义 我 只是 在 说 辩论 不是 什么 好 活动 对于 探究 真理 辩证 思维 养成 等等 有害无利 那么 请问 你 在 反驳 什么 东西 故意 假定 一个 我 的 观点 然后 进行 反驳 你 别忘了 我 在 楼上 说 过 好 几次 辩论 的 几大 卑鄙 招式 其中 反复 提到 的 就是 稻草人 谬误 你 先 自己 瞅 瞅 辩论 把 你 变成 怎样 一个 杠精 了 吧 第二 让 我 帮 你 组织 一下 语言 先 如果说 你 的 观点 是 类似 于 这样 的 你 说 辩论 这 不好 那 不好 但是 我 实际上 在 准备 过程 中学 到 很多 思考 很多 对于 我 的 辩证 思维 养成 和 探究 真理 有 帮助 啊 你 怎么 能 说 辩论 不利于 辩证 思维 养成 不利于 探究 真理 呢 如果 这 是 你 的 本意 那么 我要 请问 你 既然 在 准备 时 搜集 资料 思考 讨论 了 你 在 这 过程 中 不会 用 场面话 应付 自己 那么 你 还 意识 不到 在 比赛 里 你 所 支持 的 观点 本身 就是 偏激 的 如果 你 意识 不到 那么 只能 说 你 准备 严重不足 到头来 还是 应付 而已 自己 打脸 如果 你 意识 到 了 那么 请问 你明 知道 自己 没有 比 对方 更 正确 但是 还要 去 和 对方 去争 这 不是 无理取闹 这 不是 知错不改 这能 是 追求真理 这能 是 辩证 思维 哦 你 研究 明白 了 真理 明白 了 辩论 双方 的 观点 都 是 偏激 的 不 完全正确 的 然后 呢 翻过 头来 自己 更 卖力 地 扭曲 真理 那么 你 准备 阶段 的 追求真理 是 图 什么 呢 为了 在 舞台 上 更好 地 歪曲 它 为了 蛊惑 观众 你 自己 说 了 那种 事情 像 在 泥潭 里 打架 然而 一个 人 前脚 说完 这 是 个 泥潭 进去 会 弄 得 自己 不 干净 我 只是 在 边上 研究 一下 而已 后脚 自己 扑哧 一下 也 跳进去 这么 玩 不会 变成 精分 吗 亲 以上
727682100,辩论赛 什么 时候 是 辩论 对错 了 不是 比较 双方 的 口才 思维 逻辑 临场发挥 赛前 准备 知识 储备 这些 吗 弹幕 一群 大神 惹不起 惹不起
727653103,弹幕 一堆 人 在 争论 哪方 是 对 的 我怕 是 打开 了 个 假 视频 这是 辩论赛 耶对 不 对 有 那么 重要 看 这个 视频 不是 为了 看 他们 的 口才 临场发挥 思维 逻辑 之类 的 吗 怎么 争 起 这个 来 了 想开 弹幕 看 视频 却 总有 一堆 人 让 我 不得不 关 弹幕 唉
769627543,我 觉得 借场 讨论一下 还 不错
2035025814,有些 人 不要 想当然 不要 认为 那边 的 有理 就 觉得 那边 稳赢 只要 你够 骚够 洗脑 月球 的 形状 都 可以 被 你 说 成 三角形 你们 争论 钱 是不是 万恶之源 我 同样 可以 说 你们 这样 争 没 意义
2681977754,对 还有 人 说 辩题 不 占优势
5022775057,回复 : 我 觉得 人 还是 要 正常 点 月亮 说成 三角形 黑 的 说 成白 的 就是 诡辩 首先 我 个人 认为 所有 的 论题 必须 要 经过 讨论 因为 模糊 钱 是不是 万恶之源 那 你 自然 要 解释 万恶之源 又 是 什么 而 我们 要 是从 已有 的 解释 中 获取 那 一定 会 选择 对 自己 有利 的 当然 辩论 开始 就 不是 探求真理 而是 取得胜利 两难 陷阱 质疑 辩论赛 本身 的 逻辑 的 问题 没 问题 所以 就 直接 看人 辩手 的 核心 素养 就 完事 了 论题 本身 不 重要
146654094032,同意 这 就是 为了 口才 临场发挥 与 逻辑 能力 的 训练 两方 放在 两个 极端 追寻 逼近 真理
208797900160,回复 : 就是 不 占优势 各个 国家 大力发展 经济 如果 正方 赢 那 不 就 说明 人类 在 往 恶 的 方向 发展
722808567,就算 是 万恶之源 我 也 愿意 承受 正 所谓 我 不入 地狱 谁 入 地狱 ( )
722415807,我 就 觉得 弹幕 里 是不是 都 是 些 门外汉 在 看 啊
722072482,就 逻辑 上面 几乎 都 是 可以 挑 的 出毛病 的 但是 辩论 就是 在 使用 逻辑 谬误 来 玩弄 别人 的 逻辑 而且 气势 相当 重要 辩论赛 是 为了 击败 对手 而 不是 探求 真相
721648460,最后 总结 陈词 看得 我 昏头昏脑 的
715535957,抱歉 啊 阿 sir 有钱 真的 是 为所欲为 的
713264546,简单 拆辩题 嘛 钱 是 万恶之源 六个 字 一个 一个 嚼 碎 咯 给钱 下定义 给 万 下定义 给 恶 下定义 给源 下定义 辩论 大多 如此 谁 说 的 像 真的 谁 就 赢 辩论 的 魅力 也 在 此 对 一切 吹毛求疵 般的 认真 精神
713116019,太有 文化 了
709359171,人 的 欲望 才 是 真正 的 万恶之源 钱 只是 满足 欲望 的 媒介 而已
719818129,人 欲望 的 无限 扩张 是 恶
706581435,我 看到 蒙蔓 老师 了
705863345,太厲害 了
700056912,这 视频 成为 了 我 的 这周 的 周末 作业 ...
698373172,学校 让 辩论 来 这里 蹭 蹭 欧气
697540384,今天 辩论 了 祝 我 好运
695621142,键盘 侠 * * * 让 人 害怕
695513692,其實 這個 辯題 就是 在 搶 價值 如果 萬惡 是 指 很多 惡 的 源 正方 勝 如果 萬惡 是 指 一切 惡 的 源 反方 勝
693426104,正方 就 靠 余磊 和 园丁 两位 大佬 了
686932930,到底 是 人 的 错 还是 钱 的 错 今天 没有 钱 换成 任何 一个 可以 被 作为 等价交换 的 物 它 也 会 成为 恶 的 源头 钱 本身 就是 中性 体 归根 还是 人 心中 的 贪婪 和 欲望 吧 这个 题 正方 的确 难 打 最后 反四真帅 ( )
685701951,反方 一直 提 关于 忄 生 我 有点 反感 啊 为什么 一定 要 扯 到 女性 和 se 情上 看着 真的 不 舒服
696036015,"辩论 技巧 之一 , 抓住 对方 漏洞 攻击 啊 ."
701520292,不能 这么 说 吧 * * 在你看来 是 女性 与 * * 而 在 反方 看来 那 是 恶 是 一项 与 钱 无关 的 的 恶
685421360,其实 我 觉得 用钱 来 做 善事 不 代表 它 不是 万恶之源 啊 这 两者 并 不 冲突 ( )
684249196,过 几天 学校 有 辩论赛 有没有 什么 简单 又 有效 的 辩论 技巧 ( = = )
684761021,我们 学校 也 是
685460689,回复
680521349,反方 三辩 说 的 最 正确 没有 发明 钱 之前 难道 就 没有 恶 吗 答案 肯定 有 既然 肯定 有恶 那么 钱 就 不是 万恶之源 真正 的 万恶之源 是 地球 上 所有 的 动物 包括 人类 这种 高级 动物
695989002,如果 把 钱 解释 为 财物 这 就是 小 问题 了 .....
703087868,金钱 并 不仅 限于 货币 广义 上 来说 交换条件 都 可以 说 是 金钱 如果 真像 你 说 这么 简单 还 辩个 屁
703114289,我 应该 说 的 不够 确切 金钱 指 的 不仅仅 是 钞票 还是 交换条件 比如说 一个 古人类 A 想要 古人类 B 的 一口 肉 但是 又 没有 货币 这种 东西 所以 A 就 给 了 B2 口 米饭 在 这个 过程 里 米饭 也 是 金钱 如果 连 以物 易物 的 概念 都 没有 那 智力 也 不 存在 了 也就是说 从恶 的 这个 概念 出现 的 时候 金钱 就 存在 世上 了
679779291,这个 视频 是 万恶之源 ( = = )
676878005,应该 让 键盘 侠 组成 国家队 参加 辩论 比赛 为国争光
3180752850,拉倒 吧 国家 脸 都 得 丢 没
3582468348,回复 : 噗
121197526960,回复 : 哈哈哈哈
140666292864,拉倒 吧 信不信 介绍 自己 都 卡壳
674236543,av4034057 建议 各位 有 兴趣 可以 去 看 一下 乛 乛 好 东西 哟 ~
678467427,蟹 ( )
674151655,我开 弹幕 是 为了 看 科普 没想到 _ ( : ) _ 一堆 人 不是 在 说 别的 就是 怼 辩手 气 啊
715777966,还好 我 没开
674130654,我 觉得 咱有 必要 讨论 讨论 这个 发言 时间 的 限定 问题 了 时间 的 压缩 或许 是 变相 的 对 选手 提高 了 纳结 要求 但是 作为 观众 不得不 说 这失 了 不少 真彩色
670411448,陈勋亮 婚内 出轨 了
667574071,最后 谁 醒 了
666106832,余磊 思想 真的 太快 了 跟不上 了 袁丁 表现 得 也 很 好 表白 武大
