评论ID,分词结果
1745072196,原本 只是 想 进来 开心 一下 .. 结果 却 听到 了 这个 伤心 的 消息
1745011400,戒 了 一年 多 守望 这 几天 突然 捡起来 每天 玩 到 现在 今天 终于 卸 了 我 还是 要 考研 的 人 呢
1745011339,Rest in peace
1744913301,Rest in peace
1744857398,一路 走 好 愿 天堂 没有 痛苦
1744852561,R . I . P
1744665611,rip
1744080898,RiP
1743784422,死神 告诉 我们 为何 要 带走 他 / TT ) /
1743762201,没想到 ... 再次 来到 这里 是因为 他 的 离开
1743722262,rip
1743610643,Rest in peace my bro
1743435661,愿 天堂 有 overwatch
1743432631,走 好
1743224650,一路 走 好 ...
1743144456,这位 老哥 自杀 了 默哀
1743145192,逝者 安息
1743131288,走 好 .
1743026951,一路 走 好 英雄 不朽
1742598637,走 好
1742584845,RIP
1742483261,一路 走 好 RIP
1742276776,一路 走 好 安息
1742172949,逝者 安息
1742035445,RIP
1742007539,R . I . P
1741774376,英雄 不朽
1741725480,RIP
1741524132,逝者 安息
1741192225,RIP 走 好
1741093023,走 好
1740949725,R . I . P
1740897920,R . I . P 一路 走 好
1740629007,塞尔达 还 没出 新作 呢 你 怎么 就 走 了
1740452922,发 彩色 弹幕 的 什么 心态
1740404611,英雄 不朽
1740311382,为什么 看 不了
1740185872,R . I . P
1739896620,英雄 不朽 ! 我 的 奴仆 是 不 死 的
1739879906,赛博 朋克 2077 还 没 上线 巨人 还 在 更新 你 怎么 就 舍得 走 了 呢 RIP
1739886281,小哥 一路 走 好 愿 天堂 没有 喷子
1739828791,愿 天堂 游戏 愉快
1739358014,拒绝 网络 暴力
1739124573,RIP
1738773906,RIP
1738661245,英雄 不朽 愿 天堂 也 有 守望 R . I . P
1738580243,Etika 一路 走 好 愿 天堂 上 没有 抑郁症
1738332455,抑郁症 走 的
1737251684,我 今天 又 双 叒 叕 看 了 十几遍 这 也 太 洗脑 了 叭 看到 就 忍不住 点 进来
1736449761,一路 走 好 REST IN PEACE
1735949637,祝 逝者 安息
1735803924,英雄 不朽
1735059848,上帝 啊 你 带 错 人 了 你 应该 带走 的 是 那些 键盘 侠 而 不是 他 啊
1734527607,R . l . P
1733995575,R . I . P
1733681579,R . I . P
1732262638,rest in peace
1731622113,文明 上网 嘴下 留德 现在 喷子 们 可以 骄傲 了 毕竟 真的 喷死 了 个人 是 这个 世界 畸形 了 还是 我 自己 畸形 了 不 太 懂 以前 说 的 笔墨 杀人 不 留影 我 还 不信 现在 倒 真 出现 了 我 不 懂 可能 真的 是 隔 着 网线 打不着 吧 好端端 的 人 怎么 披上 了 个 马甲 就 变成 怪物 了 华南农业大学 那个 正义 使者 的 作品 可以 看 一下 挺 好 的 不 知道 说 什么 了 没 了
1731492282,这 几年 名人 里面 因为 精神疾病 选择 自杀 的 好像 就 威廉姆斯 年纪 大 点 查 斯特 也 才 四十出头 鸽神 也 29 真是 活得 越久 痛苦 越久
1731308712,走 好
1731241195,rip
1731194322,三年 了
1730828132,前来 考古 ...... 这个 视频 就是 我 的 入 坑 开始
1730812824,R . I . P
1730781258,英雄 不朽
1730749166,小哥 已经 不 在 了 愿 天堂 没有 网络 暴力 吧
1730695116,一路 走 好
1730660948,评论 我想 问下 这个 视频 的 小哥 怎么 了
1730711142,他 走 了
1730785138,抑郁症 自杀 了
1730833294,回复 : 这样 啊 ( _ )
1733782428,回复 : 这 小哥 之前 还 劝说 过 一个 想要 自杀 的 粉丝 可 最终 却没能 救 的 了 自己
1730501374,一路 走 好 我 的 朋友 感谢 你 当年 给 我 的 快乐 逝者 安息 愿 天堂 没有 键盘 侠
1730500246,一路 走 好 英雄 不朽
1730490096,走 好
1730446461,逝者 安息 ow 引路人
1730058675,英雄 不朽
1729824616,愿 你 在 天堂 也 能 玩 到 赛博 朋克 2077 也 能 追 完 巨人 rip
1729740127,R . I . P
1729661193,R . I . P
1729618862,R . I . P
1729590377,RIP
1729521205,朋友 你好 呀
1729207853,知道 消息 特此 回到 第一个 认识 他 的 视频 rip
1729064595,"Etika 他 的 鬼畜 千万 别碰 守望 先锋 引领 大批 玩家 入坑 但 在 一周 前 这位 小哥 用 自杀 结束 了 自己 被 抑郁症 缠绕 以久 的 灵魂 etika 这名 主播 用 搞笑 夸张 的 手法 给 不少 人带 去 欢乐 6 月 19 日 etika 公开 告别 视频 6 月 25 日 警方 确认 他 身亡 时 很多 人才 意识 到 近 一年 的 etika 直播 中 表现 欢乐 镜头 下 etika 脆弱 的 脸庞 不是 节目 效果 而是 真实 存在 当 压力 陡增 情绪 无处 宣泄 而 又 难以 自治 时 抑郁 便 不请自来 在 小小的 方格 间 中用 热情 掩饰 孤独 用 笑容 掩饰 悲伤 成为 已 深入 社会 的 抑郁症 患者 保护 自己 最好 的 选择 但 总 有人 试图 撕下 这层 保护伞 已 显得 自己 聪明 了 得 在 etika 生前 质疑 其 "" 抑郁症 只是 噱头 "" 的 评论 便是 如此 ! 不知 如今 这些 人 作何 感想 在 不 了解 真像 的 情况 之时 请 别用 恶意 的 揣测 人心 别用 键盘 加以 伤害 天堂 没有 评论 区愿 etika 在 那里 游戏 愉快"
1728822534,Rip
1728646434,感谢 Etika 曾经 为 三年 前 的 我 带来 的 快乐 再见 了
1728623215,RIP
1728535070,走 好
1728411504,R . I . P
1728378641,最近 几天 沉迷 屁股 我 晚上 7 点 通宵 到 第二天 晚上 11 点辣鸡 游戏 明明 孤儿 多 又 有 挂 b 为什么 这么 好玩 一直 停不下来
1911692586,因为 我们 喜欢 守望 先锋
1728372420,rip
1728365573,rip
1728319690,英雄 不朽
1728309035,R . I . P
1728291688,这个 主播 去世 了 怀念
1728268318,小哥 自杀 了
1728063914,rip
1728030304,怀念 这个 给 我们 带来 了 很多 快乐 的 小哥 Etika 希望 他 的 灵魂 得到 安息
1727810842,rip
1727719624,昨天 还 挂 着 梯子 看着 他 的 视频 / TT ) /
1727726865,唉 rip
1727701925,R . I . P
1727605047,走 好
1727517989,考古 这个 小哥 本来 就 有 抑郁症 后来 沉迷 屁股 粉丝 变多 了 喷子 也 多 了 最近 才 知道 他 走 了
1727517367,一切 都 发生地 太 突然 了
1727460467,逝者 安息
1727448138,据说 自杀 原因 可能 是 抑郁症 我 曾经 体会 过 轻度 抑郁 每天 简直 活在 一个 绝望 的 死循环 感觉 任何 事情 都 提不起 劲头 没有 意义 没有 对于 明天 的 期待 自己 也 知道 这样 很 危险 但 任何 激励 安慰 都 没有 多大 效果 我 感觉 就算 是 再 乐观 的 人 也 扛不住 长期 的 抑郁 幸运 的 是 阴差阳错 换 了 工作 地点 与 生活 方式 然后 又 蜜汁 考研 上岸 这才 得到 缓解 现在 基本 回到 正常 状态 如果 各位 有 抑郁 倾向 或者 生活 非常 不如意 建议 尽可能 换 一个 生活 环境 个人 认为 这是 比较 有效 的 措施
1727390060,英雄 不朽
1727365835,走 好
1727344272,heros never die
1727312809,英雄 不朽 我爱你 再见
1727177808,一路 走 好 RIP
1727074897,兄弟 再见
1727040723,好 可惜 自杀
1726852048,R . I . P
1726840603,再见
1726775631,Rest In Peace Etika
1726700952,走 好 记得 你 三年 前 带给 我 的 快乐
1726696301,R . I . P
1726633932,一个 抑郁症 的 人 给 大家 创造 快乐 是 真的 很 强大 了
1726616642,再见 了
1726352812,走 好 啊 Etika !
1726278276,愿 你 在 另 一个 世界 安好
1726261435,评论 全部 看 完 原来 三年 前 大家 都 这么 爱 守望 啊 真的 怀念 那 时候 十二个 人 一起 看 最佳 认识 了 一帮 天南地北 的 朋友 很 庆幸 我 从未 离去 这个 世界 需要 更 多 的 英雄
1727041126,我们 一直 都 在
1726246735,天使 草快 复活 啊 快
1726233048,rip
1726194346,Rip
1726168917,R . I . P
1726134053,一路 走 好
1726100792,R . I . P
1726070770,( ) ! ?
1726002082,rip
1725994085,一路 走 好
1725954432,Rest in peace man
1725913054,小哥 最近 已经 因为 抑郁症 自杀 了
1725916345,一周 前 他 用 自杀 的 方式 终结 了 自己 的 痛苦
1725833173,是 R . I . P 不是 RIP
1725783280,一路 走 好
1725725895,逝者 安息
1725704643,RIP
1725689286,走 好
1725691273,这位 给 我们 带来 过 快乐 的 人 抑郁症 确认 离世 难受
1725683155,RIP
1725682429,真 希望 天使 可以 复活 你 ......
1725658458,.... 看到 微博 新闻 想 起来 过来 的 R . I . P
1725654244,英雄 不朽
1725653843,rip
1725653189,RIP
1725656571,R . I . P
1725650285,R . I . P
1725623039,英雄 不朽
1725621396,R . I . P ( ` )
1725596468,一个 教我如何 去 笑 的 人 自杀 了 ( 泣 )
1725474964,死者 安息
1726052542,R . I . P
1725462407,唉 怎么 说 呢 回来 怀念 一下
1725461287,走 好
1725404601,走 好 吧 真闹 挺 愿 世间 没有 抑郁症
1725402742,走 好
1725385092,一路 走 好
1725330070,走 好
1725309269,R . I . P
1725299898,说实话 三年 前 看 的 时候 打死 都 想不到 这么 阳光 的 一位 铁汁 会 抑郁 而 死
1725711076,+ 1 我刚 开始 还 以为 是 假 的
1725261340,一路 走 好
1725148580,哇 心情 不好 来 看看 曾经 收藏 的 视频 结果 wcl 现实 跟 狗 shi 一样
1725095279,R . I . P
1725072539,走 好
1725025434,etika 还 想 看 你 玩游戏
1724884297,英雄 不朽
1724739814,heroes never die
1724715689,一路 走 好 你 的 劝告 会 永远 留在 世间
1724651538,R . I . P Thanks for the happiness you given
1724545567,rip
1724380507,RIP .
1724243706,R . I . P
1724103932,网络 暴力
1724069461,医人者 无法 自医 走 好 谢谢 你 带来 的 可乐
1723853369,安息
1723771755,R . I . P
1723687556,之前 看 这个 视频 笑 得 跟 傻子 一样 现在 再也 笑 不 出来 了
1723674305,愿 天堂 没有 抑郁症 R I P
1723662470,R . I . P
1723478651,让 我 开心 的 人 自杀 了
1723469555,英雄 不朽
1723445826,hero never die
1723433075,R . I . P
1723435687,安息
1723411902,rip
1723301430,"rest in peace , etika"
1723256752,R . I . P
1723194078,逝者 安息
1723181923,逝者 安息
1723155425,以前 的 时候 看 这个 梗 看 一次 笑 一次 现在 我 一点 也 笑 不 出来 英雄 不朽 RIP
1723144748,英雄 不朽
1722817461,Heroes never die
1722764139,R . I . P
1722692537,R . I . P
1722582690,兄弟 一路 走 好 愿 天堂 有 守望 先锋
1722553666,R . I . P
1722541783,逝者 安息
1722501231,走 好 兄弟
1722486610,他 已经 走 了
1722486052,不 做 评价 逝者 安息
1722448228,R . I . P
1722353381,英雄 不朽 R . I . P .
1722187242,R . I . P
1722190709,Do not play OVERWATCH . Do not not play OVERWATCH ...... DO not play O . Do not . Do n . DoDODODODODODODODODODODODODODODODODODODODODODODODODODODODO
1722095406,这 视频 我 在 一年 前 在 4399 爆笑 一刻 上 就 看 了 感觉 有种 转发 的 感觉
1722772550,这 3 年前 的 视频
1721962791,R . I . P .
1721957759,逝者 安息
1721955750,R . I . P
1721927468,哈哈哈
1721917295,R . I . P
1721892606,R . I . P
1721861180,R . I . P
1721786440,可怜 一路 走 好
1721744102,R . I . P
1721704410,R . I . P
1721711296,英雄 不朽
1721637056,R . I . P
1721570439,R . I . R
1721523778,R . I . P
1721525569,R . I . P
1721426794,R . I . P
1721308025,R . I . P
1721273863,谢谢 你 一直 喜欢 守望 先锋 RIP
1721266151,RIP Etika
1721233484,RIP
1721225016,R . I . P Etika
1721211210,一路 走 好 那个 让 我 爱 上 守望 屁股 的 人 ( ` )
1721207389,纽约市 警察局 证实 失踪 多日 的 知名 游戏 主播 Etika 已经 去世 享年 29 岁 好像 是因为 网络 暴力 得 了 抑郁症 自杀 唉 逝者 安息
1721188098,RIP Etika
1721179090,R . I . P
1721142500,R . I . P
1721127278,Etika 一路 走 好
1721065767,R . I . P
1721026566,三年 前刚 开始 玩 守望 的 时候 天天 刷 这个 视频 三年 了 我 不是 那么 喜欢 玩 守望 了 Etika 也 就 这么 走 了 真的 感觉 很 难受 Rest in peace Etika
1721020581,一路 走 好
1720992079,R . I . P
1720965885,哭 了
1720951014,小哥 走 了 唉
1720942952,一路 走 好
1720925347,R . I . P
1720910103,av57111292
1720862780,R . I . P
1720867424,R . I . P
1720719995,rip
1720720425,走 好
1720674333,R . I . P
1720666626,当初 看 了 这个 视频 还有 朋友 推荐 决定 入手 游戏 三年 过去 了 孤儿 源氏 孤儿 半藏 孤儿 麦克雷 还是 那么 多 在生活上 我 也 有 过 不 开心 很 抑郁 的 时候 但 我 最终 还是 决定 好好 活下去 谢谢 你 让 我 认识 守望 先锋
1720645445,R . I P
1720633506,英雄 不朽 !
1720601062,R . I . P
1720589862,一路 走 好 愿 天堂 没有 抑郁症
1720571947,R . I . P
1720569565,R . I . P
1720546356,rip
1720538370,RIP
1720531715,唉 rip
1720497119,Rest in Peace Etika 1990 - 2019
1720479156,omg
1720431903,祝 你 在 天堂 一切 安好 etika
1720355018,英雄 不朽
1720327537,看见 他 逝世 的 消息 我 就 马上 翻 这段 视频 了
1720332253,R . I . P
1720318114,R . I . P
1720309021,一路 走 好
1720241713,原来 一个 看起来 这么 乐观 的 人 也 会 有 想 放弃 的 时候
1720267668,是 的 很 难以想象 多 关心 身边 的 人
1720213610,兄弟 我 觉得 你 真的 不 应该 走 给 了 我 这么 多 的 快乐
1720215999,走 好
1720144367,兄弟 听到 你 去世 了 我 很 难受 你 让 我们 认为 你 是 多么 乐观 快乐 的 人 虽然 我 对 你 不是 很 了解 但是 你 给 我种 下 了 这颗 守望 先锋 的 种子 当 我 又 知道 你 是 卢西奥 原型 时 作为 卢西奥 玩家 的 我 是 如此 的 难受
1720113609,R . I . P
1720099243,走 好
1720095278,rip dude thankyou brought happiness to people
1720056916,谢谢 你 给 我们 带来 的 快乐
1719975001,走 好
1719893553,医生 我 为什么 不 快乐 呢 城 的 东面 有 一个 小丑 他 能 让 所有人 笑 我 想 他 一定 能 帮助 你 可是 我 就是 那个 小丑
1719870153,RIP
1719846864,老哥 一路 走 好
1719831901,R . l . P
1719706404,为什么 ..
1719622461,R . I . P
1719511508,英雄 不朽
1719399269,走 好
1719395273,一路 走 好
1719377897,一路 走 好 愿 路上 有 游戏 相伴
1719349646,不明真相 的 人 估计 会 以为 你们 说 的 是 可儿
1719314418,RIP 愿 天堂 也 有 守望 屁股
1719307760,一路 走 好
1719293777,一路 走 好 老哥
1719249275,英雄 不朽
1719184570,逝者 安息 愿 天堂 没有 烦恼
1719183963,曾经 你 带 着 我 笑 现在 的 你 却 失去 了 笑容
1719154119,走 好
1718969098,英雄 不朽
1718953516,这个 视频 发布 正好 三年 后 视频 中 的 主播 Etika 失踪 7 天后 Etika 被 确认 死亡 R . I . P
1718919212,rip ..
1718926584,rip
1718864017,再见 啦
1718859192,rip
1718848590,走 好
1718820768,一路 走 好
1718766201,再见 我 守望 的 引路人
1718752232,R . I . P
1718747446,谢谢 小哥 英雄 不朽
1718743280,曾经 让 我 看 一次 笑 一次 但 现在 看后 眼泪 总是 想要 流下来
1718726288,英雄 不朽
1718673666,一路 走 好
1718658794,曾经 带 着 笑 看着 这个 视频 现在 只想哭
1718666253,这个 视频 可能 再也 没 办法 让 我 笑 出来 了
1718633373,英雄 不朽
1718631383,英雄 不朽
1718626111,一路 走 好 英雄 不朽
1718603909,R . I . P
1718587601,R . I . P
1718574869,红 字 有毒 啊
1718564080,感谢 你 带来 的 换乐 R . I . P
1718562565,再见 了 小哥
1718549313,好 突然 啊 / TT ) /
1718545826,英雄 不朽
1718533698,一路 走 好 愿 在 天堂 可以 开心玩 游戏
1718530959,谢谢 你 让 我 爱 上 守望 先锋 希望 天堂 没有 网络 暴力
1718520545,R . I . P
1718517524,他 只是 换 了 个 地方 玩游戏 他 觉得 这里 太吵 了
1718515526,R . I . P 微博上 刷 到 以后 就 想起 几年 前 看到 的 这个 视频 小哥 愿 你 在 天堂 可以 看到 巨人 的 结局 可以 玩到 更 多 其他 的 游戏
1718485583,R . I . P 英雄 不朽
1718480958,R . I . P
1718472390,致敬 每 一个 为 世界 带来 欢乐 的 人
1718459521,英雄 不朽 / TT ) /
1718462796,R . I . P
1718449229,哥们儿 走 好
1718432406,再见 几年 前 第一次 看到 你 觉得 你 很 有趣 我 想 迷信 点 你 下辈子 一定 要 幸福快乐
1718429346,rip
1718436552,英雄 不朽
1718430904,哥们 走 好
1718428647,一路 走 好
1718426873,愿 全世界 的 网络 社区 不再 出现 言语 伤害 愿 Etika 小哥 在 天堂 继续 玩 的 开心 分享 快乐
1718381728,唉 感觉 真的 很 难受
1718381409,本来 是 一个 很 开朗 的 人 完全 看不出 有 什么 问题
1718374964,走 好
1718326104,走 好
1718315360,heros nerve die
1718270263,发生 啥事 为什么 这么 多人 都 在 刷 RIP
1718292859,视频 里 的 小哥 两天 前 自杀 了
1718385599,这主播 因为 抑郁症 而 自杀 了
1718259793,走 好
1718248871,愿 天堂 没有 网络 暴力
1718234297,走 好
1718174669,祈祷 暴雪 会 在 守望 里 永远 的 留下 他 的 影子 吧 至少 也 是 很多 人 有意无意 的 领 门人
1718129588,英雄 不朽
1718086489,3 连
1718082821,原来 是 他 啊 当初 守望 一 出来 我 很大 程度 因为 这位 老哥 视频 才 去 玩 的 游戏 ... 老哥 走 好
1718026140,R . I . P
1718005489,逝者 安息
1717998397,能 把 一个 原本 搞笑 欢乐 的 人 逼 到 抑郁症 逼 到 自杀 网络 暴力 真的 很 恐怖 愿 天堂 没有 网络 暴力 R . I . P
1717976235,"rest in peace man , thanks for all the fun you bring to us ."
1717918651,这个 世界 需要 更 多 的 英雄
1717917539,再见 了 老朋友
1717915153,几年 前 看 这个 视频 的 时候 会 笑 的 不行 有 的 时候 不 开心 的 时候 看一看 也 会 笑 起来 现在 再 来看 总有 一种 说不出 的 难受
1717886135,愿 天堂 没有 网络 暴力
1717860800,三年 时间 你 却 走 了
1717851361,素材 的 YouTuber 已经 确认 自杀 死亡 了 默哀
1717824664,走 好
1717809455,R . I . P
1717774493,是 时候 删除 了 我 再也 笑 不 出来 毕竟 我 去年 刚刚 遇到 守望 先锋 那时 还 不 太 感兴趣 却 因此 而 深入 灵魂
1717754935,又 一位 老朋友 走 了
1717698456,被 他 带入 坑 的 看到 消息 的 时候 心里 凉凉的 最后 一路 走 好 愿 世界 没有 抑郁症
1717681906,R . I . P
1717681478,R . I . P
1717671276,R . I . P
1717662164,R . I . P
1717652789,R . I . P
1717649012,特地 来看 的 安息
1717639559,特地 来看 你 愿 在 天堂 没有 网络
1717630047,为什么 呢 rip
1717626088,他 一定 会去 老任 的 天堂
1717612015,再见
1717598741,rip
1717584569,逝者 安息
1717549857,不 应该 啊 这么 喜欢 守望 先锋 应该 能出 守望 先锋 的 故事 中 学习 一点 人生 的 态度 活着 才 有 希望
1718312251,谁解 其中 味 啊 你 这话 未免 章口 就 莱 了 点
1717543501,又 一个 英雄 离去 了 死 之前 还 劝 过 一个 网友 放弃 自杀 的 念头 结果 他 自己 却 有些 人 安慰 了 别人 却 忘记 了 自己 如果 这 都 不算 英雄 .....
1717711856,太 可惜 了
1718870231,回复 : 看 他 劝 网友 的 那个 视频 一 开始 我 瞬间 哭 了
1719932963,回复 : 嗯 嗯 多么 好 的 一个 人 我 这 两天 想起 他 都 想 哭 唉
1717540361,R . I . P
1717533440,一路 走 好
1717503235,rip
1717485756,R . I . P
1717466279,走 好
1717437886,为什么 啊
1717384572,兄弟 你 一直 活在 我 的 收藏夹 里 rip
1717327788,rip
1717313138,原来 那个 找 心理医生 看 抑郁症 的 小丑 生活 中 真的 存在 但是 和 故事 不同 他 是 在 抑郁 后 选择 了 当 一个 给 其他人 带来 欢笑 的 小丑 他 的 不幸 我 很 难过 他 的 勇气 让 我 敬佩 R . I . P
1717300528,R . I . P .
1717260480,祝 走 好 也 希望 网络 环境 越来越 好
1717223236,祝 你 在 远方 依然 快乐 英雄 不朽
1717207601,愿 逝者 安息
1717199339,Heroes never die
1717202772,RIP
1717200526,rip
1717175801,英雄 不朽
1717138205,入 坑曲 啊
1717099275,RIP
1717103030,英雄 不朽
1717056989,老哥 自杀 那天 也 刚好 是 6 月 19 日
1717033632,Heroes never die
1717016161,逝者 安息
1717002556,RIP
1717000500,唉 人 走 了 愿 他 在 天堂 安息
1716976361,替身使者 互相 吸引
1716947983,R . I . P
1716915382,R . I . P
1716858496,一路 走 好
1716856210,R . I . P
1716850202,R . I . P
1716843432,R . I . P
1716818652,又 是 抑郁症 自杀 的 主播 太 可惜 了
1716814478,R . I . P
1716789390,这个 小哥 居然 还是 加纳 王子 社交 压力 肯定 很大 R . I . P
1716828877,什么 王子
1716855305,回复 : 加纳 王子
1716895953,回复 : 他爸 是 国王 啊
1717041153,回复 : B 站 没 搜到 相关 讯息
1717039179,回复 : B 站 没 搜到 相关 讯息
1717521449,回复 : AV56958291
1718032152,回复 : 你 看 一下 up 的 简介 最 下方 有 写 不是 国王 是 个 政治家
1716787977,R . I . P
1716773596,R . I . P
1716752846,R . I . P
1716720031,R . I . P
1716706421,R . i . p
1716685904,唉 _ ( : ) _
1716680431,这 视频 你 不是 在 2016 年 6 月 24 日 就 发在 YOUTUDE 上 了 嘛
1716656297,RIP
1716629803,R . I . P
1716625289,英雄 不朽
1716609265,RIP
1716563831,走 好
1716539644,R . I . P
1716506903,rip
1716462750,R . I . P
1716449726,R . I . P
1716444489,rip
1716436113,rip
1716428235,RIP
1716425814,rip
1716361372,R . I . P
1716365181,安好
1716340416,RIP
1716329951,R . I . P
1716298908,R . I . P .
1716264730,一路 走 好
1716263348,R . I . P
1716265219,一路 走 好
1716249157,rip
1716244599,一路 走 好
1716235251,一路 走 好
1716216901,英雄 不朽
1716210790,R . I . P
1716177707,走 好
1716177576,RIP .
1716173059,etika 走 好 愿 天堂 也 能 玩 到 荒野 之息 2
1716175827,走 好
1716164338,一路 走 好
1716160841,一路 走 好
1716138155,愿 你 在 天堂 还 能 玩 到 塞尔达 续作 吧
1716103437,愿 天堂 也 有 任天堂
1716077828,小哥 走 好 去 到 真正 的 游戏 天堂
1716069930,拜拜
1716069302,rip
1716071758,我 当年 沉迷 屁股 最大 的 动力 就是 这个 小哥 的 这段 啊 QAQ
1716075678,R . I . P . 昨天 看到 的 消息
1716054849,好多 重度 抑郁症 患者 都 会 隐藏 自身 的 情绪 他们 只是 看起来 乐观 并 不是 真的 乐观 一路 走 好 R . I . P
1716048419,遗憾
1716045729,走 好
1716038210,英雄 不朽 R . I . P
1716040130,英雄 不朽
1716035015,R . I . P
1716012764,抑郁症 是 一种 疾病 简单 来说 身体 生病 了 希望 大家 也 能够 保重 身体 调节 身心 关心 身边 人 和 自己 ( ` )
1716012522,R . I . P
1716002962,别 伤心 了 黑人 小哥 是 去 找 吴宏宇 一起 开黑 ow 了
1715994868,睡个 好觉 小哥
1716005973,一路 走 好 愿 你 在 天堂 不朽 R . I . P
1716005692,都 已经 物是人非 了 啊
1716000476,再见 了 老哥 谢谢 你
1715959122,2016 年入 b 站 这个 视频 是 我 收藏夹 里 还 有效 的 视频 中 最早 的 一个 视频 还 在 可惜 黑人 小哥 人 走 了
1717851628,同路
1715961884,再见 了 兄弟 感谢 你 带给 我们 的 欢乐
1715965786,R . I . P
1715935999,刚刚 贴 吧 看到 的 ow 刚下 就 来 了
1715919799,tat 为什么 看 评论 那么 难过 啊 ( ) 三连 了
1716004913,这个 小哥 抑郁症 自杀 了
1717824256,回复 : ( ` ) 难受
1715922052,英雄 不朽 rip
1715915880,安息
1715905345,英雄 不朽
1715897700,"看 这个 视频 的 时候 应该 是 我 玩儿 ow 最 快乐 的 时光 , 唉 , RIP"
1715859104,Etika 走 好 QAQQAQQAQ
1715872947,他 生前 最后 的 视频 说 我 永远 一辈子 也 看不到 进击 的 巨人 的 结局 了 呜呜 呜 小哥 一路 走 好
1715848738,这个 视频 ... 真的 莫名 心酸 了
1715842541,可 医生 我 就是 那个 小丑
1715829901,R . I . P
1715836870,R . I . P
1715830569,愿 天堂 没有 抑郁症 视频 中 的 黑人 因为 抑郁症 已经 离开 人世
1715819896,翻 评论 一直 翻到 6.21 本来 没有 特别 伤心 但是 看着 大家 的 评论 真的 觉得 这个 给 大家 带来 欢乐 的 人 离开 实在 是 太 可惜 了 唉
1715818945,小哥 去世 了
1715809385,愿 天堂 还有 守望 先锋
1715798668,天 哪 怎么 会 这样
1715792989,rip
1715778089,我来 补个 收藏 当时 看 了 这哥 么 的 视频 刺激 了 我 玩 守望
1715782355,当时 真的 羡慕 这哥 么 玩游戏 能 这么 开心 没想到 会成 现在 这样
1716177530,我 也 是 看 了 etika 视频 才 入 的 守望 当年 198 对 我 来说 是 一笔 不小 的 开销 了 愿 他 在 天堂 能玩到 e3 上 的 那些 游戏
1715758968,R . I . P .......
1715758109,逝者 安息 一路 走 好
1715753224,R . I . P
1715741675,抑郁症 真的 比 癌症 还 恐怖
1715734160,R . I . P
1715731768,rip etika
1715735871,rip
1715730661,r . i . p 可惜
1715722482,这位 小哥 去世 了 走 好
1715713263,R . I . P
1715710782,英雄 不朽
1715693898,R . I . P 谢谢 小哥 给 我们 带来 的 快乐 一路 走 好 愿 下辈子 可以 真正 快乐 起来
1715693824,R . I . P
1715696412,愿 你 能 在 天堂 玩 到 野炊 2 和 班卓熊 R . I . P
1715681724,好 难受 啊
1715674727,RIP
1715658560,R . I . P
1715651188,R . I . P
1715650751,谢谢 你 曾经 带给 我 的 快乐 谢谢 你 也 谢谢 up 谢谢你们
1715634157,我来 帮 你 个 老忙 我 现在 就 来 救赎 你 让 你 的 生活 变得 更 美好 确保 你 不 跟 我 一样 毁掉 自己 的 生活 没想到 会 变成 这样 逝者 安息
1715637245,RIP
1715632002,R . I . PETIKA
1715627852,逝者 安息
1715622813,R . I . P
1715609823,R . I . P
1715605841,R . I . P
1715584763,R . I . P
1715583624,R . I . P 一路 走 好
1715582296,RIP 当年 因为 这个 视频 买 的 守望 先锋 没想到 今天 偶然 回来 看到 这个 消息
1715572341,很 遗憾 以 这种 方式 认识 你 R . I . P
1715565404,英雄 不朽
1715556120,谢谢 你 带给 我们 的 欢声笑语 再见 吧
1715555416,rest in peace
1715544150,rip
1715545278,goodbye brathan
1715534931,r . i . p
1715521765,走 好
1715516701,RIP
1715513507,我 恨 抑郁症
1715506686,rest in peace
1715501973,英雄 不朽
1715500233,R . I . P
1715476562,走 好
1715448543,RIP
1715428587,RIP
1715427796,心情 五味杂陈
1715416234,之前 就 有 在 看 Etika 去年 才 知道 Etika 有 心理疾病 现在 看 了 评论 才 知道 Etika 已经 失踪 和 离世 了 R . I . P . Etika 1990 2019
1715408334,R . I . P
1715398357,英雄 不朽
1715406261,这位 小哥 最近 走 了 一路 走 好 R . I . P
1715400088,一路 走 好
1715387254,Etika 走 好 / TT ) /
1715354499,rip
1715348905,"see you bro , may overwatch company with you forever"
