评论ID,分词结果
2717034939,共勉
2717044173,说 的 太好了
2717039932,你 所读 过 的 书 就 像 你 所 吃 过 的 饭 一样 都 成 了 你 的 养分 融入 你 的 骨子里 成为 你 身体 的 一部分
2717043259,所以 我 为了 无 功利性 阅读 而 阅读 是不是 一种 功利性 阅读
2717051112,这 无 功利性 阅读 对 你 有 什么 好处
2717038667,怎么 才 算 非 功利性 阅读 科普 历史书籍 不 也 是 功利性 的 获取 知识 了解 世界 吗
2717052194,有 实在 的 利益 嘛
2717042781,为什么 读书 呢 我 对 读书 的 认识 : 功名 明理 沟通 功名 是 指 功名利禄 衣食无忧 明理 是 指 明辨是非 对错 知晓 世事 情理 沟通 是 指 表达 和 理解
2717042766,看罗 老师 的 视频 不但 收获 了 一些 关于 人生 的 感悟 还列 了 一个 书单
2717033467,没有 人比 我 更 懂 读书 ----- 特 没谱
2717033434,弹幕 有 的 人 刷 网文 干什么
2717037417,我 手上 刚好 有 一本 时间 简史 我 准备 塞 给 我 那读 文科 的 弟弟 这 是 本 有 挑战 的 书
2717041509,老师 要 不 讲讲 罪行 法定 等等 刑法 理念 不仅 可以 让 更 多 人 了解 刑法 更 符合 罗 老师 法律 小 课堂
2717036929,标题 直接 3 连
2717036919,为了 不 成为
2717036806,好 希望 老师 能 讲讲 一些 有 价值 的 书 啊
2717031684,哈哈
2717031636,认真 的 说 现在 小学 根本 就 没有 时间 不要 拿出 只要 挤挤 总会 有 时间 现在 的 小学 昨天 读 了 一本 好书 今天 就 被 爱迪生 神奇 救母 给 刷 忘 了 现在 就是 要求 死记硬背 读 语文 书 不是 为了 学 精神 只是 为了 考试 的 填空 我 有 个 疑问 会 不会 越来越 麻木
2717036310,进行 过非 功利性 阅读 的 人 和 一直 处在 功利性 阅读 的 人 思维 方式 是 不 一样 的 也 因此 两者 很难 进行 非 功利性 的 探讨 和 交流 就 像 学 哲学系 的 人 是 很 难 在 日常生活 中 跟 人 谈 哲学 的 因为 跟 比 自己 水平 高 的 人 讨论会 不 理解 而 没学过 哲学 的 人 又 不屑于 跟 你 讨论 这 也 算是 非 功利 的 一种 悲哀 吧
2717040555,之前 听 詹 青云 的 视频 说 世俗 意义 的 成功 会 给予 我们 更 多 自由
2717031354,读书 使 我 快乐 同时 为 中华 而 崛起 两全其美 岂 不美哉
2717035927,我 是非 功利性 二次元 者
2717040190,读书 是 为了 什么 对于 我 来说 读书 的 意义 就 好像 我 在 寻找 生命 的 意义 而 我 的 信念 就是 拯救 我 所 想要 拯救 保护 我 所 想要 保护 爱我所爱 惩奸 除恶
2717035775,谢谢 老师
2717035707,额 读书 不 就是 为了 不让 别人 在 你 面前 说话 趾高气扬 吗
2717029553,不 说 了 前不久 刚看 了 一个 视频 我 去 看 十日谈 了
2717030492,"一书 具有 不可估量 的 高性价比 获得 比 付出 多 了 太 多 二 读书 不 一定 能 改变 个人 的 命运 但 一定 能 改变 一个 社会 或者 国家 的 命运 三 读书 不 单单 指代 "" 读书 "" 可以 泛指 获得 知识 的 所有 途径 也 就是 学习 除了 吃奶 和 呼吸 人 的 一辈子 都 在 "" 读书 "" 也 就是 学习"
2717035079,看 完 我 打开 了 我 的 java 看 了 一会 然后
2717029389,读书 可以 经历 各种 人生 因此 来 过 好 我们 一生
2717029202,懂 了 这 就 去 玩游戏
2717029020,读书 不是 为了 雄辩 和 驳斥 而是 为了 不 轻信 不 盲从 更是 为了 思考 和 权衡 很多 人 觉得 他们 在 思考 而 实际上 他们 只是 在 重新整理 自己 的 偏见
2717024289,首先 面临 学业 问题 在 高中 还是 以 学业 为主 比较 好 我 高一 在 琢磨 了 一点 哲学 通过 苏菲 的 世界 认识 了 知识 的 魅力 然后 买 了 一些 哲学 书 罗素 的 还有 教科书 之类 的 但是 高中 学业 太重 也 很费脑 我 学理科 实在 钻 不 进去 哲学 并 不是 闲暇 随便 看看 的 我 去 看 了 西方哲学 和 道德哲学 那 部分 然后 对 政治 书 一顿 吐槽 全是 讲 马哲 那本书 我 有 如何 阅读 一 本书 我 也 看 了 一遍 读书 的 手段 有 很多 但 我 都 懒得 去 做 读完 最大 的 感受 了 没有 时间 去 读书 学业 这种 东西 没有 天赋 只能 用 时间 去 填 读书 真的 用不上 那些 方法论
2717024155,从 两点 开始 上网 课到 七点 我 TM 眼睛 都 发痛 了 ...
2717024098,三 虚空 我 是 卡萨丁 我 在 虚空 我 很 虚无 我 是 卡莎 我 也 一样
2717019168,建议 更名 罗 老师 讲 人生
2717019000,我 的 怀疑 精神 总 觉得 自己 是不是 错 的 感谢 你 说 的 或许 我 应该 更 相信 自己 一点 相信 我读 过 的 书 相信 我 的 思想 身边 周围 的 想法 终究 难于 与 我 切合 或许 看起来 有点 自大 但 我 现在 或许 最 需要 的 是 给 自己 多一点 自信 勇敢 与 有 底气
2717027072,这 就 去 挑战 变 身
2717022397,为了 以后 更好 的 赚钱
2717017379,对 呀 为什么
2717021721,读一读 ntr 挑战 自我
2717026098,在 人类 历史 的 长河 中 有 如此 多 的 伟大 的 灵魂 我们 要 与 他们 去 兑换 同时 我们 也 会 发现 这么 多 伟大 的 灵魂 他们 的 一生 并 不是 平平 顺顺 他们 会 遭遇 挫折 他们 会 遭遇 苦难 如果 他们 会 遭遇 苦难 那 为什么 你 就 不 能够 与 你 的 苦难 和解 呢 你 就 为什么 不能 把 苦难 当做 你 人生 的 剧本 当做 你 必须 演好 的 一个 剧本 谢谢 罗翔 老师 在 我 失落 的 视频 看到 这个 视频
2717017224,讽刺 的 是 他 正在 说 摒弃 你 对于 知识 的 傲慢 的 时候 无数 弹幕 在 刷 他们 看过 的 或者 根本 没有 看过 的 认为 只是 自己 知道 的 那些 伟大 的 著作 来 炫耀 自己 的 知识 我 想 这 就是 为什么 大多数 人 是 没有 智慧 的 吧
2717041671,或许 引起 了 你 的 反感 但 未必 就是 在 炫耀
2717025252,阅读 是 一件 超 快乐 的 事
2717027848,emmmm 看人 吧 我 认为 我 是 那种 不 喜欢 看书 的 人 但是 我 一 翻开书 通常 是 会 选择 看 完 的
2717020676,个人 认为 人 在 逆境 下 是 很 顽强 的 而 读书 则 是 为了 更好 的 应对 怠惰 的 诱惑
2717009976,受教 啦 谢谢 老师
2717009910,这 就是 圣人 的 思想 吗 孔子 王阳明 我 是 粗人 看不来
2717015478,这 就 去 把 角落里 吃 灰 的 书 重新 拿 起来
2717028392,我 的 书 已经 蒙上 了 灰
2717009515,我们 不 需要 完美 的 自己 但 需要 自己 完美
2717009329,我 只 想 通过 阅读 平静 自己 的 内心 现在 的 社会 太 浮躁 了 没 几个 人 愿意 静一静
2717013530,好 的 罗 老师
2717013460,承认 自己 平凡 恰恰 是 改造 平凡 的 开始
2717029150,我 承认 自己 平凡 但是 我 不 甘愿 自己 平凡
2717004067,网络小说 大多数 都 不算 阅读
2717040660,看人 吧 一些 网络 写手 把 其他 网络小说 做 了 很多 笔记
2717012644,为了 未来
2717008002,读书 能 考好 大学
2717042364,不 准确 好好 读书 不 一定 能 考上 一个 好 大学 好好学习 一定 可以 考上 一个 好 大学
2717006982,罗 老师 真的 能 教给 我们 很多 东西
2717006587,哇 这 讲 得 也 太好了 吧
2717006202,我 准备 好 了
2717010689,我 曾经 尝试 的 去 解释 为什么 读书人 互轻 但 在 后面 总是 发现自己 在 解释 里面 也 傲慢 了 起来 罗 老师 的 视频 不仅 解决 了 我 的 疑惑 还 让 我 有所 启发 以前 的 我 只会 去 读 一下 喜剧 作品 而 不 去 读 悲剧 看 了 罗 老师 的 视频 后 我 准备 去 挑战 一下 读 一些 悲剧性 的 故事 感谢 罗 老师 的 教导
2717010240,罗 老师 如果 早点 看到 您 的 视频 就 好 了 幸好 现在 已经 看到 了 受教 了
2717005222,一 开始 都 是 功利性 的 读书
2717000896,说 的 对 但 不 成功 哪来 的 闲情逸致 去 读书 呢
2717007064,少刷 几个 短 视频 少 打 几局 游戏 少睡 十分钟 时间 不 就 来 了
2717036021,时间 总能 挤出来 就 看 自己 想 不想 去 静下心来 读一读 书 了
2717058144,回复 : 不 一样 的 短 视频 是 随时 可以 刷 的 书 不 一定 是 随时 可以 看 的 真正 忙 的 时候 是 没有 连续 几十分钟 来看 书 的 但是 防沉迷 让 我 有 了 更 多 读书 的 时间 我 挺 感谢 腾讯 的 防沉迷 虽然 我 现在 不 受限制 了 14 岁 但是 我 还是 不会 玩 很 久
2718384148,回复 : 我 说 的 是 不 成功 哪来 的 闲情逸致 你 要 生活 都 吃紧 还有 钱 有 时间 看书 么
2718400190,回复 : 我 寻思 我 也 没 说 时间 的 事 啊
2716994718,害 憋 说 了 专业课 的 书 都 看 不 过来
2717000752,难怪 我 一到 考试 就 忘 了 书上 讲 啥 原来 我 读书 一直 是非 功利 阅读
2716994645,学生 = 东西 书 = 东西 学生 读书 = 学生 读 东西 = 学生 读 学生
2717025046,离散数学 ?
2716994501,为了 充实 自己 知识 在 脑子里 的 感觉 真的 很 不错
2716999105,了解 自己 保持 不 被 世界 改变
2716999035,洗 去 浮华 在 喧哗 的 世界 里 学会 安静 在 纷繁 的 世界 里 找到 自己
2716994257,我 懂 了 我们 应该 记住 吃 了 啥
2716998818,更 喜欢 古诗 吧 有 一种 韵味 一人 的 时候 品 一句 用 古诗 表达 那时 的 心境
2716993706,头一回 在 B 站 有 了 听课 的 感觉
2716993596,我 懂 了 我们 应该 记得 我 没 让 你 吃 了 啥
2716989604,我 上学 的 时候 很 喜欢 看书 晚上 宿舍 熄灯 了 打着 手电筒 都 要 看 但是 工作 两年 后 现在 好 难静 下心 看书 啊 买 了 kindle 也 没 怎么 用 看着 看着 就 想 玩 手机 好难 集中 注意力 给 自己 定 的 目标 是 2020 年 要 看 完 三十 本书 现在 五 本 都还没 看 完
2716989207,免费 的 课
2716992853,谢谢 罗 老师 一语惊醒 梦中人
2716997095,以前 讀書 是 為 了 逃避 現在 讀書 大部分 是 為 了 充實 自己 的 精神 世界 每次 碰到 別人 有 啥 問我 的 或者 看到 文章 引用 的 我 根本 不 懂 說 實話 那 一瞬 間 我 就 感覺 自己 無知 透頂 然而 鬼 知道 這種 求知 慾 是 怎麼 被 我 忘記 的
2716997084,我 看书 纯粹 是 不想 写 作业 虽然 我 是 工科 的 学生 但 我 什么 书 都 读
2716996453,看罗 老师 的 视频 闭 上网 课要 认真 好多
2716996220,所以 是 读 了 犯罪学
2716987652,粉丝 量 惊人
2716995648,学到了
2716990784,我 读书 只是 为了 赚钱
2717002713,那 赚钱 是 为了 什么 思考 一下 根本
2717016022,回复 : 为了 能 早点 过上 好 生活
2716986645,如何 阅读 如何 阅读 一 本书
2716984926,还 没 看 视频 我 觉得 读书 为了 以后 的 生活 为了 舒适 的 未来 为了 为数不多 的 自由支配 的 休息天
2716979931,我要 发给 我 的 学生 康康 为什么 要 读书
2716987805,让 他们 好好 看看 呀 你 是 位 好 老师
2716985672,跟 人类 伟大 的 灵魂 对话
2716983722,以后 有 儿子 告诉 他
2716985121,我 喜欢 小说 因为 他们 能 让 我 体会 不 一样 的 人生 他们 教育 我 如何 避免 成为 有 遗憾 的 悲剧性 人物
2716974805,一个 人 不 读书 他 的 价值观 只能 由 他 的 亲戚 决定 不会 念书 的 人才 打电 竞会 念书 的 人 创造 电竞 lbw
2716978828,上 一句 不是 lbw
2716974360,生于忧患 死于安乐
2716973474,谢谢 老师
2716976793,我 知道 这种 视频 评论 区 很 精彩
2716972951,老师 讲 的 真棒
2716972667,为了 成功 读书 我们 永远 只能 追着 欧美 跑 要 知道 欧美 的 大 科学家 大 哲学家 所 研究 的 问题 很多 都 是 不能 当即 产生 收益 的
2716975829,老师 说 的 好 有 道理
2716975262,张三 我 喜欢 读 人体艺术 美学
2716964931,为了 生活 为了 游戏 为了 娱乐 为了 能 在 社会 中 站住脚 仅此而已
2716969310,一个 人 必须 要 控制 自己 的 思维 思想 你 所有 的 言语 动作 行为 都 源自 你 的 思想 读书 能 升华 你 的 思维 当然 也 有人 会 被 书 带 偏
2716971119,读书 能 让 我 走出 痛苦 吗 那 我 该 如何 放下 痛苦 来 安静 的 读书 呢 我 独自一人 背着 家庭 的 重担 每天 工作 浑浑噩噩 就是 为了 养家糊口 一直 有 一个 问题 困扰 我 为什么 而生 为 谁 为 而活 年迈 的 父母 年幼 的 孩子 生命 除了 责任 难道 就 没有 别的 了 吗 没有 意义
2716999314,读书 不 需要 放下 痛苦 读书 不是 忘记 痛苦 的 工具 而是 让 你 明白 痛苦 的 意义
2716968720,谢谢 老师
2716968469,额说 到 为什么 读书 我 第一 反应 是 为 中华 之 崛起 而 读书
2716968409,高三 毕业 的 时候 我 没 搞 明白 读书 有 什么 好处 上 了 大学 接触 了 网络 世界 社会 我 稍微 懂点 了
2716970387,受教 了 谢谢 你
2716967876,真的 功利性 阅读 ( 学校 的 书 考级 的 书 ) 读多 了 总 觉得 自己 无所不能 了 实际上 还 差得远
2716962704,不 读书 我们 这 一辈子 干什么 那么 多年 干什么 而且 不 读书 你 哪来 那么 多钱养 你 的 猫 娘 大 会员 和 各种 老婆
2716962209,作文 素材 get
2716958523,b 站 弹幕 环境 真的 越来越 差 了 哎
2716964182,所以 有 的 视频 可以 不 开 弹幕 看一遍
2716958245,如果 非 功利性 阅读 是 为了 功利性 阅读 那非 功利性 阅读 是不是 非 功利性 阅读
2716976604,在我看来 非 也 功利性 与 目的 不同 的 目的 包括 功利性
2716966015,不 读书 的 人 觉得 别人 傻 逼 读书 的 人 知道 大家 都 是 傻 逼
2716965684,看到 还有 刷 网络小说 的 少 看 网络小说 尤其 是 没 参加 高考 的 学生 不仅 浪费时间 而且 几乎 毫无 营养 可能 最 畅销 的 一百 本有 十本 是 稍微 有点 营养 的 这 不是 非 功利性 阅读 这 只是 浪费时间 加 逃避现实 这 时间 拿来 发呆 都 比干 这强
2716957615,一个 人 不 读书 他 的 思想 也 可以 来自 于 b 站 b 站 人均 博士后
2716957514,读书 真的 可以 从 内 而外 的 改变 一个 人 的 气质 腹有 诗书 气自华
2716965214,承认 自己 是 废物 才能 开启 财富 的 大门
2716957401,虽然 很多 人 说 网络小说 不好 但是 我 还是 很 喜欢 看 小说 就是 看起来 很爽 这 也 算是 一个 坚持 读书 的 好 习惯 了 吧
2716957070,有人 给 我 推荐 一下 书 吗 刚 读完 禅 与 摩托车 维修 艺术 最近 比较 想 看 这个 类型 的 或者 有 其他 比较 冷门 的 名著 也 可以 呀
2716956854,以前 高中 迷 成功 学 之类 的 书 现在 工作 了 就 不会 想 看 了 不可否认 它们 曾经 给予 了 我 精神 支撑 不过 现在 读书 更 多 是因为 想 了解 自己 好奇 的 内容 比如 人 的 心理 身体 跟 疾病 之类 工作 的 动力 也 来源于 能够 不断 学习 到 新 东西 能够 对 以前 学习 的 东西 有个 更深 的 理解 有些 书读 了 让 我 了解 到 别人 看待 事物 的 不同 态度 不同 见解 工作 之后 读的书 选择 更 自由 了 我 喜欢 现在 这种 因为 想 了解 而 去 看书 的 感觉 我 也 曾经 经历 过 为了 任务 而 读书 最终 只 记得 只言片语
2716949558,我 不 爱 读书 我 是 傻 逼
2717143398,steam 来 的
2716956294,想 事情 想 多 了 最终 就 会 觉得 一切 都 无 意义 很多 情况 都 会 走 到 这个 最终 结果
2716949073,我 太 喜欢 罗 老师 了
2716948896,我 的 天呐 477 万 粉丝
2716955917,读书 是 为了 吃 的 好 穿 的 暖 为了 玩游戏 不玩 盗版 偶尔 还 能 氪 一单
2716953638,弹幕 里 刷 书名 的 我 觉得 可能 其中 有些 人有 一种 展示 出 自己 读的书 有 多 牛 的 炫耀 的 感觉 如果 这些 人 真的 是 这么 想 的 那 你们 就 违背 了 罗 老师 所 讲 的 东西
2716955181,第一 反应 是 知识 就是 力量
2716952868,我 读书 是 为了 学习 自动化 控制
2716952693,内容 太精彩 了
2716947371,自从 关注 了 罗 老师 感觉 自己 的 内心 也 充实 了 很多
2716947300,为了 找到 解放 全人类 的 好 方法 找到 实现 中华民族 伟大 复兴 的 方法
2716952179,这句 话 很 符合 老师 观点 易 真正 的 大师 永远 怀着 一颗 学徒 的 心
2716947123,为 家庭 兴旺 而 读书
2716944161,不会 真的 有人 只是 为了 物质 上 的 东西 而 读书 吧 ? 我 从 初中 喜欢 上古 文学 沉迷 古贤旧 圣 带给 我 的 精神 世界 特别 是 古诗词 后面 看得 多 平时 也 喜欢 自已 写写 我 向来 认为 读书 是 为了 自己 精神 上 的 富足 而 不是 能 给 我 物质 上 带来 何种 益处 到 了 后面 就 各种 书籍 都 会 看看 像 社会 心理 经济 哲学 之类 的 都 有 涉及 满足 自己 的 一些 求知欲 读 的 越 多 自己 便是 愈加 浅薄 时间 便是 更 不够 用 ( 对于 我 来说 玩游戏 和 看书 时间 真的 很难 平衡 ) 看 的 越 多 才能 更加 清晰 的 看见 我们 所处 的 这个 世界 这 也 是 我 现在 看书 的 动力 为了 能够 做 一个 看 的 越来越 明白 的 人 因为 我 站 在 诸位 伟人 的 肩膀 之上 虽 不能 至 心向往之
2716943831,罗 老师 说 得 真棒
2716945944,劳资 想学电 竞 劳资 不读 了 ~
2716943188,这是 一个 非 功利性 的 视频
2716950630,为 中华 之 崛起 而 读书 为 中华 之 发展 而 读书 为 实现 中国 梦 而 读书 为 学习 中华 传统美德 而 读书
2716950423,先 投币 后 点赞
2716942337,不 知道 还有 没有 人 记得 小学 课本上 的 一句 话 : 为 中华 之 崛起 而 读书 可怜 我 小时候 连 中华 是 什么 意思 都 不 知道
2716934758,我 站 在 功利性 地 读书 是 为了 让 我 和 我 的 孩子 以后 不用 功利性 地 读书
2716942127,说 越是 阅读 越 越是 觉得 自己 无知 真的 不见得 某乎 上 某些 装 b 主义 读者 一个个 狭隘 的 一批 读书 就是 为了 装 b 遇到 不同 意见 不是 拿出 自己 高深 的 的 学识 去 反驳 而是 拉黑 控评 恶臭 的 一批
2716939206,谢谢 老师
2716939151,在 今天 之前 我 一直 觉得 我 读书 不 认真 因为 我 读完 就 忘记 了 那些 情节 和 名言 名句 看 完 视频 我 才 醒悟 虽然 我 确实 忘 了 情节 但 我 在 书 中 领悟 了 很多 读书 不是 要 记住 精彩 的 情节 而是 要 和 作者 的 灵魂 对话 我悟 了
2716938710,知识 确实 总是 让 人 看不起 因为 有 文化 的 人 毕竟 是 极少数
2716938656,为了 去 思考 思考 过后 才能 让 内心 更 平静 经历 一些 不 愉快 的 事情 可以 让 其 淡化 而 不是 让 自己 麻木
2716940729,遏制 心中 的 知识 优越感
2716940576,今年 高考 但是 真的 学不 进去 家长 越 骂 越 不想 学 我 觉得 这样 不 对 但是 控制 不住 自己
2716932477,如果 不 读书 那么 未来 人人 都 是 张 三
2716932334,你 是 我 新鲜感 褪去 后 仅存 的 心动
2716937185,读书 是 读书 上学 是 上学 就 想 郭德纲 郭 老师 说 过 的 一句 话 一样 人 可以 不 上学 但是 一定 要 读书
2716931944,嗯 嗯 呢
2716929512,弱者 才 去 读书 强者 都 在 和 命运 做 赌博
2716936656,前期 没读 好 之后 就 怎么 读 都 读 不 懂 然后 就 不读 了 后悔 了
2716936588,反正 我 是 咸鱼
2716936481,懂 了 辍学 当主播 主播 最牛 8
2716931220,文摘 看 完 这个 视频 灵魂 不 自觉 的 升华 了 极力 安利 读书 不是 为了 炫耀 读书 只是 为了 培养 你 的 智慧 没有 人 记得 三天 前 吃 过 食物 的 名字 但 这些 都 成为 了 你 身体 的 养分 读书 也 是 这样 我们 并不需要 记住 那些 精彩 的 段落 我们 只 需要 去 读 慢慢 的 就 成 了 我们 的 养分 我们 需要 与 人类 伟大 的 灵魂 对话 好 读书 不求甚解 一 本书 就 像 一把 利 斧头 劈开 我们 冰封 的 内心 卡夫卡 用 他 的 利 斧头 去 劈开 你 那 冰冷 傲慢 自恋 与 自怜 的 内心 # 一个 人 不 读书 他 的 思想 只能 来源于 他 的 亲戚朋友 #
2716931192,非 功利性 的 读书 我 起码 读 了 数亿 字 的 文章 十四年 老 书虫 在 此
2716942538,不要 只读 你 自己 喜欢 的 书 要 去 读 挑战 自己 的 书罗翔
2717232420,回复 : 我 已经 对小簧书 发起 了 挑战
2716935807,读书 跟 上学 俩 码事 吧
2716951214,其实 上学 读 课本 也 没什么 问题 可怕 的 是 考试 233
2716935740,已 下单
2716924983,B 站 哲学家
2716930014,( )
2716919120,为 中华人民共和国 崛起 而 读书
2716919039,看到 弹幕 一群 人 在 那 刷 书名 我 就 知道 老师 这个 视频 白发 了
2716935714,女少 口阿
2716926227,这个 视频 在 世界 读书 日 发出 来 岂 不 更好
2716918514,为了 不 被 各种 价值观 轻易 左右 在 舆论 的 浪潮 中 保持 清醒 做出 合理 判断
2716923046,这个 观念 和 老白 在 南京 先锋 书店 门前 的 读 无用 之 书 演讲 有 异曲同工 之妙
2716918971,忘 了 加 狗头
2716925541,个人 变化 关于 读书 的 内心 变化 有 后辈 望 警戒 小学 上学 为了 和 同学 一起 玩 初中 苦读 因为 老师 家长 每个 人 都 说 读书 好 高中 前期 苦读 中后期 学来学去 没 进展 还 不如 不 学 大专 了解 社会 招工 后 怎么 没 好好 读书 考个 本 啊 抓狂 大家 都 说 好好 读书 没人 说 为什么 好好 读书 工作 工作 好 枯燥 学习 还 挺 有意思 的
2716925045,我 不 喜欢 读书 但是 我 喜欢 各种 乱七八糟 的 知识 每次 学到 奇怪 的 知识 会 有 莫名 的 成就感
2716938257,同感
2716917081,学以致用 行胜于 言 受益匪浅 谢谢 罗 老师
2716914742,世界 读书 日 是 几月 几号 来 着想 买书 了 网上 会 打折 的 吧
2716921529,一个 学 法律 的 不 讲 法律 了
2716921457,现实 中 我们 能 碰到 几个 圣贤 几个 伟人 几个 诗人 几个 画家 能 和 几个 有趣 的 灵魂 相处 能 爱慕 几个 美丽 的 身影 阶级 所 限 很多 人 一生 也 碰 不到 几个 所以 我 读书 书中 有 无限 的 他们 让 我 不怕 寂寞 不怕 会 丢失 信仰
2716916597,罗 老师 什么 时候 出书 我要 预约 一个
2716921393,课 代表 本期 精髓 我们 要读 哲学 作品
2716921375,被 老师 家长 灌输 所谓 的 鸡汤 你 不 听 他 她们 就 会 说 : 都 是 为 你好 每次 考试 都 拿 学习 好 的 我 比 说 : 你 看看 人家 的 孩子 学习 怎么 就 那么 好 从来 没问 过 我 的 感受 有时 越想 越气 心想 读 这书 有 什么 用 现在 好 了 自从 到 了 高中 没人管 了 终于 能 安安静静 的 好好 读个 书 为了 生活 为了 钱
2716914330,读书 读 了 20 年 依旧 啥 都 不会 物质 上 没 满足 读 了 很多 到 用 我 还是 啥 也 不会 精神 上 也 没 满足 就 像 哲学 中 的 时间 一切 皆 无 意义 人生 每天 不 知道 干什么 甚至 不 知道 为什么 要 活着 就算 全都 不 活着 世界 也 照样 运转 别人 说 你 读 的 不够 多 我 说 我 每天 读 还 不够 多 别人 说 你 没读 对 书 我 说 您 推荐 推荐 的 都 读 你 说 读 得 不够 深 一遍 又 一遍 读 的 比 你 还 多 你 说 这书 可能 不 适合 你 那 什么 适合 我 那 要 问 你 自己 可 我 怎么 知道 呢 那 只能 什么 都 读 什么 都 读 那 我 活到 死 能 明白 我 为什么 要 活着 吗
2716920895,功利性 阅读 可以 提高 你 的 技能 和 知识 能 让你在 这个 社会 上 立足 生存 和 发展 而 非 功利性 阅读 则 是 陶冶情操 丰富 精神 世界 的 养料
2716915885,像 我 白 嫖 网络小说 就 是非 功利 读书 了 吧
2716951023,别 安慰 自己 了
2716913725,细数 历代 学者 大家 说 到 读书 都 是 苦口婆心 劝君 少谋 一分 利 不得不 感叹 历史 总是 惊人 的 相似
2716913483,这 就是 自己 喜欢 去 做 和 逼 自己 去 做 的 区别
2716915565,读书 好 多 读书 读 好书
2716912960,想要 文字版 当 作文 素材
2716912816,单纯 的 喜欢 没有 别的
2716909689,我 一直 有个 问题 漫画 是 书吧 我 一直 看 漫画 应该 也 是非 功利性 的 阅读 吧 那 我 是不是 满足 罗翔 老师 的 要求 了
2716909546,吓死 我 了 以为 不 读书 也 要 犯法 了
2716904717,无 功利 但 要 有 目的地 读书 我 很 怕 只读 文学 的 人 不过 阅读 是 有 阶段性 的 我 也 曾 只 喜欢 文学 甚至 是 小说 也 是 这 两年 才 变成 因为 好奇 因为 想要 更 强大 因为 对 自己 对 未来 充满 期待 而 读书 的
2716912491,说 的 太好了
2716909359,感谢 老师 ... 最近 正在 反思 自己
2716909304,说得好
2716912237,大学 到 学校 上 的 第一节 考察 课 老师 从 第一节 课讲 到 最后 一节课 一直 在 说 读书 要 多 要 广要 深读 很多 书读 不同 种类 的 书 还要 有 自己 的 思考 所以 一直 感觉 自己 还 没 入门
2716911222,总有 那么 一群 人 不断 的 读书 日夜 彻读 在 很多 方面 获得成功 深受 身边 人 的 尊重 但 他们 得不到 大众 的 尊重 他们 输 在 了 最 重要 的 方面 考试 考试 过 不了 关 你 拿 不到 各种 证 考试 考不到 高分 没人会 看 的 见 你 在意 你 不是 每个 人 都 能 有 爱因斯坦 那种 命运 这个 社会 的 潮流 是 功利性 我们 只是 这个 社会 渺小 的 一份 子 即使 再 怎么 强调 非 功利性 社会 潮流 不会 变 上学 要 看 你 的 入校 考试 上 大学 要 你 的 高考 成绩 大学毕业 要 看 你 的 学分 和 成绩 工作 要 看 你 的 毕业证 和 技能 证 强调 这种 东西 首先 你 必须 是 一个 成功 人罗 老师 今天 可以 在 这 讲 这个 原因 在于 他 已经 成功 他 得到 了 上 千万 人 的 尊重 和 喜爱 回过 来 想想 我们 自己 我们 成功 了 吗 在 现在 成功 就是 决定 了 你 的 社会 地位 如果 你 失败 了 抱歉 你 就是 失败者 无论 你 说 什么 你 已经 被绑 在 了 十字架 上 被 火烧 功利性 在 这个 社会 代表 了 一切 注定 了 成功 人 所说 的 都 是 对 的 失败者 无论 做 了 什么 说 了 什么 到 死 都 是 失败者
2716903208,无用 之用
2716903075,因为 丑
2716910698,为了 不 成为 自己 讨厌 的 那种 人 也 不愿 做 别人 口中 的 傻子
2716902704,大师 我悟 了 真的 吗
2716910108,懂 了 这 就 去 看 小 黄书
2716910036,谢谢 罗 老师 听 了 您 的 课 让 我 更 有 信心 去 准备 BEC 考试 了 不过 我 平时 读书 是 为了 能 让 自己 的 心静 下来
2716901579,丰富 自己 的 精神 世界 对 世界 有 自己 我 认知 世界 远比 我们 想象 中 奇妙 一个 人 的 人生 就是 一 本书 最近 我 在 看 天才 在 左 疯子 在 右 站 在 他人 的 角度看 所谓 的 精神病人 也许 是因为 他们 自己 的 精神 世界 与 常人 不同 亦 或者 是 他们 对 世界 有 自己 不可思议 的 看法 想法 天才 疯子 只有 一线 之隔 在 我们 常人 眼里 成 了 异类 罢了
2716899547,这是 法律 小 讲堂
2716901390,拿 起 课本 做 笔记 了
2716901146,知道 了 这 就 去 读 圆圆 正义
2716898780,读书 是 为了 让 自己 知道 自己 有 多 无知
2716900574,我 只是 想 对 这个 世界 有 一个 清晰 且 全面 的 了解 罢了
2716898274,我 觉得 可以 当做 作文 素材 背下来 了
2716898254,受教 了
2716900202,我要 反驳 罗 老师 读万卷书 不如 行万里路
2716894732,受教 了
2716889806,来 了 老师 谢谢 老师 我 马上 试试
2716897705,那么 问题 来 了 陶冶情操 是不是 功利 目的 很多 时候 都 觉得 罗翔 老师 有些 理想化 了
2716922167,可是 你 要是 真的 为了 功利 去 读书 那 你 会 变得 真的 有 有点 自大 的 有时候 失败 一点 都 会 觉得 很 绝望
2716931041,罗 老师 应该 是 想 让 同学 们 好好 认识一下 自己 不要 拿到 那种 高分 就 瞧不起人 的 感觉 或者说 不要 失利 一次 就 特别 感觉 挫败 吧
2716936473,如果 从 经济学 的 角度 拿 功利 泛指 追求 自己 想要 的 事物 的话 那 即使 你 是 舍己为人 你 依然 是 功利 的
2716945717,回复 : 走出 低谷 不 骄傲 丰富 内心 这些 最终 依然 是 有 目的性 的
